Cancer code,ICD Code,Country,Label,Sex,Number,95% UI low,95% UI high,Number,ASR (World),Crude rate,Cumulative risk
39,C00-97,328,All cancers,1,537,478,603,537,130.1,134.3,13.6
1,C00-06,328,"Lip, oral cavity",1,8,1,118,8,2.0,2.0,0.26
2,C07-08,328,Salivary glands,1,0,0,0,0,0.00,0.00,0.00
3,C09-10,328,Oropharynx,1,2,0,29,2,0.53,0.50,0.08
4,C11,328,Nasopharynx,1,0,0,0,0,0.00,0.00,0.00
5,C12-13,328,Hypopharynx,1,1,0,15,1,0.28,0.25,0.05
6,C15,328,Oesophagus,1,5,0,74,5,1.2,1.3,0.10
7,C16,328,Stomach,1,21,3,136,21,5.1,5.3,0.56
41,C18-C21,328,Colorectum,1,43,-,-,43,10.3,10.8,1.1
11,C22,328,Liver and intrahepatic bile ducts,1,15,4,57,15,3.6,3.8,0.42
12,C23,328,Gallbladder,1,1,0,15,1,0.27,0.25,0.07
13,C25,328,Pancreas,1,10,2,56,10,2.4,2.5,0.24
14,C32,328,Larynx,1,11,1,162,11,2.8,2.8,0.39
15,C33-34,328,"Trachea, bronchus and lung",1,26,9,73,26,6.4,6.5,0.76
16,C43,328,Melanoma of skin,1,0,0,0,0,0.00,0.00,0.00
17,C44,328,Non-melanoma skin cancer,1,2,0,29,2,0.44,0.50,0.03
18,C45,328,Mesothelioma,1,0,0,0,0,0.00,0.00,0.00
19,C46,328,Kaposi sarcoma,1,0,0,0,0,0.00,0.00,0.00
26,C60,328,Penis,1,4,0,59,4,0.99,1.0,0.14
27,C61,328,Prostate,1,259,18,3760,259,61.9,64.8,6.6
28,C62,328,Testis,1,1,0,15,1,0.28,0.25,0.05
29,C64,328,Kidney,1,6,0,88,6,1.5,1.5,0.21
30,C67,328,Bladder,1,6,0,88,6,1.4,1.5,0.09
31,C70-72,328," Brain, central nervous system",1,1,0,12,1,0.27,0.25,0.02
32,C73,328,Thyroid,1,3,0,44,3,0.74,0.75,0.13
33,C81,328,Hodgkin lymphoma,1,0,0,0,0,0.00,0.00,0.00
34,C82-86+C88,328,Non-Hodgkin lymphoma,1,30,3,332,30,7.5,7.5,0.82
35,C90,328,Multiple myeloma,1,0,0,0,0,0.00,0.00,0.00
36,C91-95,328,Leukaemia,1,14,1,157,14,3.6,3.5,0.23
